ID_Method,Observer,Start_Time,Scientific_Name,Temperature,Interval_Length,Wind,Visit,Source_Sheet,Humidity,Distance,Admin_Unit_Code,Common_Name,PIF_Watchlist_Status,Sex,Year,End_Time,Date,Sky,TaxonCode,Initial_Three_Min_Cnt,Regional_Stewardship_Status,Plot_Name,AOU_Code,Disturbance,AcceptedTSN,Flyover_Observed,Location_Type,Ecosystem
Calling,Kimberly Serno,09:03:00,Seiurus aurocapillus,27.2000007629395,1.25,1.0,2,PRWI,83.6999969482422,50.0,PRWI,Ovenbird,False,Unknown,2018,09:13:00,2018-07-05,Partly Cloudy,92689,True,False,PRWI-0120,OVEN,No effect on count,178927.0,False,Forest,Forest
Calling,Kimberly Serno,09:03:00,Polioptila caerulea,27.2000007629395,8.75,1.0,2,PRWI,83.6999969482422,50.0,PRWI,Blue-gray Gnatcatcher,False,Unknown,2018,09:13:00,2018-07-05,Partly Cloudy,88038,False,False,PRWI-0120,BGGN,No effect on count,179853.0,False,Forest,Forest
Singing,Kimberly Serno,09:03:00,Empidonax virescens,27.2000007629395,1.25,1.0,2,PRWI,83.6999969482422,75.0,PRWI,Acadian Flycatcher,False,Unknown,2018,09:13:00,2018-07-05,Partly Cloudy,85824,True,True,PRWI-0120,ACFL,No effect on count,178339.0,False,Forest,Forest
Singing,Kimberly Serno,09:03:00,Contopus virens,27.2000007629395,3.75,1.0,2,PRWI,83.6999969482422,75.0,PRWI,Eastern Wood-Pewee,False,Undetermined,2018,09:13:00,2018-07-05,Partly Cloudy,85846,False,True,PRWI-0120,EAWP,No effect on count,178359.0,False,Forest,Forest
Singing,Kimberly Serno,09:03:00,Piranga olivacea,27.2000007629395,1.25,1.0,2,PRWI,83.6999969482422,75.0,PRWI,Scarlet Tanager,False,Undetermined,2018,09:13:00,2018-07-05,Partly Cloudy,88071,True,True,PRWI-0120,SCTA,No effect on count,179883.0,False,Forest,Forest
Singing,Kimberly Serno,08:30:00,Pipilo erythrophthalmus,26.1000003814697,6.25,1.0,2,PRWI,83.4000015258789,75.0,PRWI,Eastern Towhee,False,Undetermined,2018,08:40:00,2018-07-05,Partly Cloudy,83803,False,True,PRWI-0085,EATO,No effect on count,179276.0,False,Forest,Forest
Singing,Kimberly Serno,08:30:00,Hylocichla mustelina,26.1000003814697,1.25,1.0,2,PRWI,83.4000015258789,75.0,PRWI,Wood Thrush,True,Undetermined,2018,08:40:00,2018-07-05,Partly Cloudy,87156,True,True,PRWI-0085,WOTH,No effect on count,179777.0,False,Forest,Forest
Singing,Kimberly Serno,08:30:00,Helmitheros vermivorus,26.1000003814697,1.25,1.0,2,PRWI,83.4000015258789,75.0,PRWI,Worm-eating Warbler,True,Undetermined,2018,08:40:00,2018-07-05,Partly Cloudy,91019,True,True,PRWI-0085,WEWA,No effect on count,178850.0,False,Forest,Forest
Singing,Kimberly Serno,08:30:00,Vireo olivaceus,26.1000003814697,8.75,1.0,2,PRWI,83.4000015258789,50.0,PRWI,Red-eyed Vireo,False,Undetermined,2018,08:40:00,2018-07-05,Partly Cloudy,93587,False,False,PRWI-0085,REVI,No effect on count,179021.0,False,Forest,Forest
Singing,Kimberly Serno,08:30:00,Vireo olivaceus,26.1000003814697,3.75,1.0,2,PRWI,83.4000015258789,75.0,PRWI,Red-eyed Vireo,False,Undetermined,2018,08:40:00,2018-07-05,Partly Cloudy,93587,False,False,PRWI-0085,REVI,No effect on count,179021.0,False,Forest,Forest
Singing,Kimberly Serno,08:30:00,Vireo olivaceus,26.1000003814697,1.25,1.0,2,PRWI,83.4000015258789,75.0,PRWI,Red-eyed Vireo,False,Undetermined,2018,08:40:00,2018-07-05,Partly Cloudy,93587,True,False,PRWI-0085,REVI,No effect on count,179021.0,False,Forest,Forest
Singing,Kimberly Serno,08:30:00,Vireo olivaceus,26.1000003814697,1.25,1.0,2,PRWI,83.4000015258789,50.0,PRWI,Red-eyed Vireo,False,Undetermined,2018,08:40:00,2018-07-05,Partly Cloudy,93587,True,False,PRWI-0085,REVI,No effect on count,179021.0,False,Forest,Forest
Singing,Kimberly Serno,08:30:00,Seiurus aurocapillus,26.1000003814697,1.25,1.0,2,PRWI,83.4000015258789,75.0,PRWI,Ovenbird,False,Undetermined,2018,08:40:00,2018-07-05,Partly Cloudy,92689,True,False,PRWI-0085,OVEN,No effect on count,178927.0,False,Forest,Forest
Calling,Kimberly Serno,08:30:00,Polioptila caerulea,26.1000003814697,6.25,1.0,2,PRWI,83.4000015258789,50.0,PRWI,Blue-gray Gnatcatcher,False,Unknown,2018,08:40:00,2018-07-05,Partly Cloudy,88038,False,False,PRWI-0085,BGGN,No effect on count,179853.0,False,Forest,Forest
Singing,Kimberly Serno,08:30:00,Seiurus aurocapillus,26.1000003814697,6.25,1.0,2,PRWI,83.4000015258789,50.0,PRWI,Ovenbird,False,Undetermined,2018,08:40:00,2018-07-05,Partly Cloudy,92689,False,False,PRWI-0085,OVEN,No effect on count,178927.0,False,Forest,Forest
Singing,Brian Swimelar,08:55:00,Vireo olivaceus,28.8999996185303,1.25,1.0,2,PRWI,89.0999984741211,75.0,PRWI,Red-eyed Vireo,False,Undetermined,2018,09:05:00,2018-07-05,Clear or Few Clouds,93587,True,False,PRWI-0349,REVI,No effect on count,179021.0,False,Forest,Forest
Calling,Brian Swimelar,08:55:00,Poecile carolinensis,28.8999996185303,6.25,1.0,2,PRWI,89.0999984741211,75.0,PRWI,Carolina Chickadee,False,Undetermined,2018,09:05:00,2018-07-05,Clear or Few Clouds,265876,False,True,PRWI-0349,CACH,No effect on count,554383.0,False,Forest,Forest
Singing,Brian Swimelar,08:55:00,Thryothorus ludovicianus,28.8999996185303,3.75,1.0,2,PRWI,89.0999984741211,75.0,PRWI,Carolina Wren,False,Unknown,2018,09:05:00,2018-07-05,Clear or Few Clouds,88350,False,False,PRWI-0349,CARW,No effect on count,178581.0,False,Forest,Forest
Singing,Brian Swimelar,08:55:00,Baeolophus bicolor,28.8999996185303,8.75,1.0,2,PRWI,89.0999984741211,75.0,PRWI,Eastern Tufted Titmouse,False,Unknown,2018,09:05:00,2018-07-05,Clear or Few Clouds,266957,False,False,PRWI-0349,ETTI,No effect on count,554138.0,False,Forest,Forest
Singing,Brian Swimelar,08:55:00,Seiurus aurocapillus,28.8999996185303,3.75,1.0,2,PRWI,89.0999984741211,75.0,PRWI,Ovenbird,False,Undetermined,2018,09:05:00,2018-07-05,Clear or Few Clouds,92689,False,False,PRWI-0349,OVEN,No effect on count,178927.0,False,Forest,Forest
Singing,Brian Swimelar,08:55:00,Zenaida macroura,28.8999996185303,3.75,1.0,2,PRWI,89.0999984741211,75.0,PRWI,Mourning Dove,False,Unknown,2018,09:05:00,2018-07-05,Clear or Few Clouds,82737,False,False,PRWI-0349,MODO,No effect on count,177125.0,False,Forest,Forest
Singing,Brian Swimelar,08:55:00,Coccyzus americanus,28.8999996185303,3.75,1.0,2,PRWI,89.0999984741211,50.0,PRWI,Yellow-billed Cuckoo,False,Unknown,2018,09:05:00,2018-07-05,Clear or Few Clouds,89102,False,False,PRWI-0349,YBCU,No effect on count,177831.0,False,Forest,Forest
Singing,Brian Swimelar,09:13:00,Empidonax virescens,28.6000003814697,3.75,1.0,2,PRWI,89.4000015258789,50.0,PRWI,Acadian Flycatcher,False,Unknown,2018,09:23:00,2018-07-05,Clear or Few Clouds,85824,False,True,PRWI-0321,ACFL,No effect on count,178339.0,False,Forest,Forest
Singing,Brian Swimelar,09:13:00,Vireo olivaceus,28.6000003814697,1.25,1.0,2,PRWI,89.4000015258789,50.0,PRWI,Red-eyed Vireo,False,Undetermined,2018,09:23:00,2018-07-05,Clear or Few Clouds,93587,True,False,PRWI-0321,REVI,No effect on count,179021.0,False,Forest,Forest
Calling,Brian Swimelar,09:13:00,Sitta carolinensis,28.6000003814697,6.25,1.0,2,PRWI,89.4000015258789,75.0,PRWI,White-breasted Nuthatch,False,Unknown,2018,09:23:00,2018-07-05,Clear or Few Clouds,90935,False,False,PRWI-0321,WBNU,No effect on count,178775.0,False,Forest,Forest
Singing,Brian Swimelar,09:13:00,Coccyzus americanus,28.6000003814697,3.75,1.0,2,PRWI,89.4000015258789,75.0,PRWI,Yellow-billed Cuckoo,False,Unknown,2018,09:23:00,2018-07-05,Clear or Few Clouds,89102,False,False,PRWI-0321,YBCU,No effect on count,177831.0,False,Forest,Forest
Calling,Brian Swimelar,08:17:00,Poecile carolinensis,28.2999992370605,1.25,1.0,2,PRWI,88.0,50.0,PRWI,Carolina Chickadee,False,Undetermined,2018,08:27:00,2018-07-05,Clear or Few Clouds,265876,True,True,PRWI-0378,CACH,No effect on count,554383.0,False,Forest,Forest
Singing,Brian Swimelar,08:17:00,Poecile carolinensis,28.2999992370605,6.25,1.0,2,PRWI,88.0,50.0,PRWI,Carolina Chickadee,False,Undetermined,2018,08:27:00,2018-07-05,Clear or Few Clouds,265876,False,True,PRWI-0378,CACH,No effect on count,554383.0,False,Forest,Forest
Singing,Brian Swimelar,08:17:00,Thryothorus ludovicianus,28.2999992370605,1.25,1.0,2,PRWI,88.0,50.0,PRWI,Carolina Wren,False,Unknown,2018,08:27:00,2018-07-05,Clear or Few Clouds,88350,True,False,PRWI-0378,CARW,No effect on count,178581.0,False,Forest,Forest
Singing,Brian Swimelar,08:17:00,Zenaida macroura,28.2999992370605,3.75,1.0,2,PRWI,88.0,75.0,PRWI,Mourning Dove,False,Unknown,2018,08:27:00,2018-07-05,Clear or Few Clouds,82737,False,False,PRWI-0378,MODO,No effect on count,177125.0,False,Forest,Forest
Singing,Brian Swimelar,08:17:00,Empidonax virescens,28.2999992370605,1.25,1.0,2,PRWI,88.0,50.0,PRWI,Acadian Flycatcher,False,Unknown,2018,08:27:00,2018-07-05,Clear or Few Clouds,85824,True,True,PRWI-0378,ACFL,No effect on count,178339.0,False,Forest,Forest
Singing,Brian Swimelar,08:17:00,Turdus migratorius,28.2999992370605,1.25,1.0,2,PRWI,88.0,75.0,PRWI,American Robin,False,Undetermined,2018,08:27:00,2018-07-05,Clear or Few Clouds,87136,True,False,PRWI-0378,AMRO,No effect on count,179759.0,False,Forest,Forest
Singing,Brian Swimelar,08:37:00,Zenaida macroura,28.0,3.75,1.0,2,PRWI,77.4000015258789,75.0,PRWI,Mourning Dove,False,Unknown,2018,08:47:00,2018-07-05,Clear or Few Clouds,82737,True,False,PRWI-0379,MODO,No effect on count,177125.0,False,Forest,Forest
Singing,Brian Swimelar,08:37:00,Turdus migratorius,28.0,3.75,1.0,2,PRWI,77.4000015258789,75.0,PRWI,American Robin,False,Undetermined,2018,08:47:00,2018-07-05,Clear or Few Clouds,87136,True,False,PRWI-0379,AMRO,No effect on count,179759.0,False,Forest,Forest
Singing,Brian Swimelar,08:37:00,Polioptila caerulea,28.0,1.25,1.0,2,PRWI,77.4000015258789,50.0,PRWI,Blue-gray Gnatcatcher,False,Undetermined,2018,08:47:00,2018-07-05,Clear or Few Clouds,88038,True,False,PRWI-0379,BGGN,No effect on count,179853.0,False,Forest,Forest
Calling,Brian Swimelar,08:37:00,Baeolophus bicolor,28.0,1.25,1.0,2,PRWI,77.4000015258789,75.0,PRWI,Eastern Tufted Titmouse,False,Unknown,2018,08:47:00,2018-07-05,Clear or Few Clouds,266957,True,False,PRWI-0379,ETTI,No effect on count,554138.0,False,Forest,Forest
Calling,Brian Swimelar,08:37:00,Cardinalis cardinalis,28.0,8.75,1.0,2,PRWI,77.4000015258789,50.0,PRWI,Northern Cardinal,False,Unknown,2018,08:47:00,2018-07-05,Clear or Few Clouds,94228,False,False,PRWI-0379,NOCA,No effect on count,179124.0,False,Forest,Forest
Singing,Brian Swimelar,07:37:00,Thryothorus ludovicianus,28.7999992370605,1.25,1.0,2,PRWI,79.9000015258789,50.0,PRWI,Carolina Wren,False,Unknown,2018,07:47:00,2018-07-05,Partly Cloudy,88350,True,False,PRWI-0409,CARW,No effect on count,178581.0,False,Forest,Forest
Singing,Brian Swimelar,07:37:00,Seiurus aurocapillus,28.7999992370605,6.25,1.0,2,PRWI,79.9000015258789,75.0,PRWI,Ovenbird,False,Undetermined,2018,07:47:00,2018-07-05,Partly Cloudy,92689,False,False,PRWI-0409,OVEN,No effect on count,178927.0,False,Forest,Forest
Calling,Brian Swimelar,07:37:00,Cardinalis cardinalis,28.7999992370605,3.75,1.0,2,PRWI,79.9000015258789,50.0,PRWI,Northern Cardinal,False,Unknown,2018,07:47:00,2018-07-05,Partly Cloudy,94228,False,False,PRWI-0409,NOCA,No effect on count,179124.0,False,Forest,Forest
Calling,Brian Swimelar,07:37:00,Picoides pubescens,28.7999992370605,6.25,1.0,2,PRWI,79.9000015258789,75.0,PRWI,Downy Woodpecker,False,Unknown,2018,07:47:00,2018-07-05,Partly Cloudy,84936,False,True,PRWI-0409,DOWO,No effect on count,178259.0,False,Forest,Forest
Calling,Brian Swimelar,07:37:00,Sitta carolinensis,28.7999992370605,3.75,1.0,2,PRWI,79.9000015258789,50.0,PRWI,White-breasted Nuthatch,False,Unknown,2018,07:47:00,2018-07-05,Partly Cloudy,90935,False,False,PRWI-0409,WBNU,No effect on count,178775.0,False,Forest,Forest
Calling,Brian Swimelar,08:00:00,Picoides villosus,26.2999992370605,1.25,1.0,2,PRWI,84.8000030517578,50.0,PRWI,Hairy Woodpecker,False,Unknown,2018,08:10:00,2018-07-05,Partly Cloudy,85739,True,False,PRWI-0377,HAWO,No effect on count,178262.0,False,Forest,Forest
Singing,Brian Swimelar,08:00:00,Turdus migratorius,26.2999992370605,1.25,1.0,2,PRWI,84.8000030517578,50.0,PRWI,American Robin,False,Undetermined,2018,08:10:00,2018-07-05,Partly Cloudy,87136,True,False,PRWI-0377,AMRO,No effect on count,179759.0,False,Forest,Forest
Calling,Brian Swimelar,08:00:00,Baeolophus bicolor,26.2999992370605,6.25,1.0,2,PRWI,84.8000030517578,75.0,PRWI,Eastern Tufted Titmouse,False,Unknown,2018,08:10:00,2018-07-05,Partly Cloudy,266957,False,False,PRWI-0377,ETTI,No effect on count,554138.0,False,Forest,Forest
Singing,Brian Swimelar,08:00:00,Turdus migratorius,26.2999992370605,1.25,1.0,2,PRWI,84.8000030517578,75.0,PRWI,American Robin,False,Undetermined,2018,08:10:00,2018-07-05,Partly Cloudy,87136,True,False,PRWI-0377,AMRO,No effect on count,179759.0,False,Forest,Forest
Calling,Brian Swimelar,07:16:00,Melanerpes carolinus,28.0,1.25,1.0,2,PRWI,78.3000030517578,50.0,PRWI,Red-bellied Woodpecker,False,Unknown,2018,07:26:00,2018-07-05,Partly Cloudy,84865,True,False,PRWI-0441,RBWO,No effect on count,178195.0,False,Forest,Forest
Singing,Brian Swimelar,07:16:00,Seiurus aurocapillus,28.0,1.25,1.0,2,PRWI,78.3000030517578,75.0,PRWI,Ovenbird,False,Undetermined,2018,07:26:00,2018-07-05,Partly Cloudy,92689,True,False,PRWI-0441,OVEN,No effect on count,178927.0,False,Forest,Forest
Singing,Brian Swimelar,07:16:00,Empidonax virescens,28.0,1.25,1.0,2,PRWI,78.3000030517578,50.0,PRWI,Acadian Flycatcher,False,Unknown,2018,07:26:00,2018-07-05,Partly Cloudy,85824,True,True,PRWI-0441,ACFL,No effect on count,178339.0,False,Forest,Forest
Singing,Brian Swimelar,07:16:00,Empidonax virescens,28.0,6.25,1.0,2,PRWI,78.3000030517578,75.0,PRWI,Acadian Flycatcher,False,Unknown,2018,07:26:00,2018-07-05,Partly Cloudy,85824,False,True,PRWI-0441,ACFL,No effect on count,178339.0,False,Forest,Forest
Singing,Brian Swimelar,07:16:00,Turdus migratorius,28.0,1.25,1.0,2,PRWI,78.3000030517578,50.0,PRWI,American Robin,False,Undetermined,2018,07:26:00,2018-07-05,Partly Cloudy,87136,True,False,PRWI-0441,AMRO,No effect on count,179759.0,False,Forest,Forest
Calling,Brian Swimelar,07:16:00,Polioptila caerulea,28.0,1.25,1.0,2,PRWI,78.3000030517578,50.0,PRWI,Blue-gray Gnatcatcher,False,Unknown,2018,07:26:00,2018-07-05,Partly Cloudy,88038,True,False,PRWI-0441,BGGN,No effect on count,179853.0,False,Forest,Forest
Calling,Brian Swimelar,07:16:00,Cyanocitta cristata,28.0,1.25,1.0,2,PRWI,78.3000030517578,50.0,PRWI,Blue Jay,False,Unknown,2018,07:26:00,2018-07-05,Partly Cloudy,86252,True,False,PRWI-0441,BLJA,No effect on count,179680.0,False,Forest,Forest
Singing,Brian Swimelar,07:16:00,Thryothorus ludovicianus,28.0,1.25,1.0,2,PRWI,78.3000030517578,75.0,PRWI,Carolina Wren,False,Unknown,2018,07:26:00,2018-07-05,Partly Cloudy,88350,True,False,PRWI-0441,CARW,No effect on count,178581.0,False,Forest,Forest
Calling,Brian Swimelar,07:16:00,Sitta carolinensis,28.0,6.25,1.0,2,PRWI,78.3000030517578,50.0,PRWI,White-breasted Nuthatch,False,Unknown,2018,07:26:00,2018-07-05,Partly Cloudy,90935,False,False,PRWI-0441,WBNU,No effect on count,178775.0,False,Forest,Forest
Calling,Brian Swimelar,07:16:00,Colaptes auratus,28.0,6.25,1.0,2,PRWI,78.3000030517578,50.0,PRWI,Northern Flicker,False,Unknown,2018,07:26:00,2018-07-05,Partly Cloudy,84820,False,False,PRWI-0441,NOFL,No effect on count,178154.0,False,Forest,Forest
Singing,Brian Swimelar,07:16:00,Coccyzus americanus,28.0,3.75,1.0,2,PRWI,78.3000030517578,50.0,PRWI,Yellow-billed Cuckoo,False,Unknown,2018,07:26:00,2018-07-05,Partly Cloudy,89102,True,False,PRWI-0441,YBCU,No effect on count,177831.0,False,Forest,Forest
Singing,Brian Swimelar,07:16:00,Vireo olivaceus,28.0,8.75,1.0,2,PRWI,78.3000030517578,50.0,PRWI,Red-eyed Vireo,False,Undetermined,2018,07:26:00,2018-07-05,Partly Cloudy,93587,False,False,PRWI-0441,REVI,No effect on count,179021.0,False,Forest,Forest
Singing,Brian Swimelar,07:16:00,Baeolophus bicolor,28.0,3.75,1.0,2,PRWI,78.3000030517578,75.0,PRWI,Eastern Tufted Titmouse,False,Unknown,2018,07:26:00,2018-07-05,Partly Cloudy,266957,False,False,PRWI-0441,ETTI,No effect on count,554138.0,False,Forest,Forest
Calling,Brian Swimelar,06:31:00,Melanerpes carolinus,27.1000003814697,1.25,1.0,2,PRWI,76.8000030517578,75.0,PRWI,Red-bellied Woodpecker,False,Unknown,2018,06:41:00,2018-07-05,Cloudy/Overcast,84865,True,False,PRWI-0504,RBWO,No effect on count,178195.0,False,Forest,Forest
Calling,Brian Swimelar,06:31:00,Dryocopus pileatus,27.1000003814697,1.25,1.0,2,PRWI,76.8000030517578,75.0,PRWI,Pileated Woodpecker,False,Unknown,2018,06:41:00,2018-07-05,Cloudy/Overcast,84833,True,False,PRWI-0504,PIWO,No effect on count,178166.0,False,Forest,Forest
Singing,Brian Swimelar,06:31:00,Turdus migratorius,27.1000003814697,6.25,1.0,2,PRWI,76.8000030517578,75.0,PRWI,American Robin,False,Undetermined,2018,06:41:00,2018-07-05,Cloudy/Overcast,87136,False,False,PRWI-0504,AMRO,No effect on count,179759.0,False,Forest,Forest
Singing,Brian Swimelar,06:31:00,Turdus migratorius,27.1000003814697,3.75,1.0,2,PRWI,76.8000030517578,75.0,PRWI,American Robin,False,Undetermined,2018,06:41:00,2018-07-05,Cloudy/Overcast,87136,False,False,PRWI-0504,AMRO,No effect on count,179759.0,False,Forest,Forest
Singing,Brian Swimelar,06:31:00,Empidonax virescens,27.1000003814697,6.25,1.0,2,PRWI,76.8000030517578,50.0,PRWI,Acadian Flycatcher,False,Unknown,2018,06:41:00,2018-07-05,Cloudy/Overcast,85824,False,True,PRWI-0504,ACFL,No effect on count,178339.0,False,Forest,Forest
Singing,Brian Swimelar,06:31:00,Empidonax virescens,27.1000003814697,1.25,1.0,2,PRWI,76.8000030517578,75.0,PRWI,Acadian Flycatcher,False,Unknown,2018,06:41:00,2018-07-05,Cloudy/Overcast,85824,True,True,PRWI-0504,ACFL,No effect on count,178339.0,False,Forest,Forest
Calling,Brian Swimelar,06:31:00,Sitta carolinensis,27.1000003814697,1.25,1.0,2,PRWI,76.8000030517578,50.0,PRWI,White-breasted Nuthatch,False,Unknown,2018,06:41:00,2018-07-05,Cloudy/Overcast,90935,True,False,PRWI-0504,WBNU,No effect on count,178775.0,False,Forest,Forest
Calling,Brian Swimelar,06:50:00,Polioptila caerulea,27.2000007629395,3.75,1.0,2,PRWI,83.8000030517578,50.0,PRWI,Blue-gray Gnatcatcher,False,Unknown,2018,07:00:00,2018-07-05,Partly Cloudy,88038,False,False,PRWI-0530,BGGN,No effect on count,179853.0,False,Forest,Forest
Singing,Brian Swimelar,06:50:00,Turdus migratorius,27.2000007629395,1.25,1.0,2,PRWI,83.8000030517578,75.0,PRWI,American Robin,False,Undetermined,2018,07:00:00,2018-07-05,Partly Cloudy,87136,True,False,PRWI-0530,AMRO,No effect on count,179759.0,False,Forest,Forest
Singing,Brian Swimelar,06:50:00,Empidonax virescens,27.2000007629395,3.75,1.0,2,PRWI,83.8000030517578,75.0,PRWI,Acadian Flycatcher,False,Unknown,2018,07:00:00,2018-07-05,Partly Cloudy,85824,False,True,PRWI-0530,ACFL,No effect on count,178339.0,False,Forest,Forest
Calling,Brian Swimelar,06:50:00,Picoides pubescens,27.2000007629395,6.25,1.0,2,PRWI,83.8000030517578,50.0,PRWI,Downy Woodpecker,False,Unknown,2018,07:00:00,2018-07-05,Partly Cloudy,84936,False,True,PRWI-0530,DOWO,No effect on count,178259.0,False,Forest,Forest
Singing,Brian Swimelar,06:50:00,Turdus migratorius,27.2000007629395,1.25,1.0,2,PRWI,83.8000030517578,50.0,PRWI,American Robin,False,Undetermined,2018,07:00:00,2018-07-05,Partly Cloudy,87136,True,False,PRWI-0530,AMRO,No effect on count,179759.0,False,Forest,Forest
Singing,Brian Swimelar,06:50:00,Cardinalis cardinalis,27.2000007629395,1.25,1.0,2,PRWI,83.8000030517578,75.0,PRWI,Northern Cardinal,False,Unknown,2018,07:00:00,2018-07-05,Partly Cloudy,94228,True,False,PRWI-0530,NOCA,No effect on count,179124.0,False,Forest,Forest
Calling,Brian Swimelar,06:50:00,Thryothorus ludovicianus,27.2000007629395,1.25,1.0,2,PRWI,83.8000030517578,75.0,PRWI,Carolina Wren,False,Unknown,2018,07:00:00,2018-07-05,Partly Cloudy,88350,True,False,PRWI-0530,CARW,No effect on count,178581.0,False,Forest,Forest
Singing,Brian Swimelar,05:49:00,Turdus migratorius,24.3999996185303,1.25,1.0,2,PRWI,83.0999984741211,75.0,PRWI,American Robin,False,Undetermined,2018,05:59:00,2018-07-05,Partly Cloudy,87136,True,False,PRWI-0475,AMRO,No effect on count,179759.0,False,Forest,Forest
Singing,Brian Swimelar,05:49:00,Turdus migratorius,24.3999996185303,8.75,1.0,2,PRWI,83.0999984741211,50.0,PRWI,American Robin,False,Undetermined,2018,05:59:00,2018-07-05,Partly Cloudy,87136,False,False,PRWI-0475,AMRO,No effect on count,179759.0,False,Forest,Forest
Calling,Brian Swimelar,05:49:00,Polioptila caerulea,24.3999996185303,1.25,1.0,2,PRWI,83.0999984741211,50.0,PRWI,Blue-gray Gnatcatcher,False,Unknown,2018,05:59:00,2018-07-05,Partly Cloudy,88038,True,False,PRWI-0475,BGGN,No effect on count,179853.0,False,Forest,Forest
Calling,Brian Swimelar,05:49:00,Melanerpes carolinus,24.3999996185303,3.75,1.0,2,PRWI,83.0999984741211,75.0,PRWI,Red-bellied Woodpecker,False,Unknown,2018,05:59:00,2018-07-05,Partly Cloudy,84865,False,False,PRWI-0475,RBWO,No effect on count,178195.0,False,Forest,Forest
Singing,Brian Swimelar,05:49:00,Zenaida macroura,24.3999996185303,3.75,1.0,2,PRWI,83.0999984741211,50.0,PRWI,Mourning Dove,False,Unknown,2018,05:59:00,2018-07-05,Partly Cloudy,82737,False,False,PRWI-0475,MODO,No effect on count,177125.0,False,Forest,Forest
Singing,Brian Swimelar,05:49:00,Seiurus aurocapillus,24.3999996185303,1.25,1.0,2,PRWI,83.0999984741211,75.0,PRWI,Ovenbird,False,Undetermined,2018,05:59:00,2018-07-05,Partly Cloudy,92689,True,False,PRWI-0475,OVEN,No effect on count,178927.0,False,Forest,Forest
Calling,Brian Swimelar,05:49:00,Corvus brachyrhynchos,24.3999996185303,6.25,1.0,2,PRWI,83.0999984741211,75.0,PRWI,American Crow,False,Unknown,2018,05:59:00,2018-07-05,Partly Cloudy,87106,False,False,PRWI-0475,AMCR,No effect on count,179731.0,False,Forest,Forest
Calling,Brian Swimelar,05:49:00,Coccyzus americanus,24.3999996185303,8.75,1.0,2,PRWI,83.0999984741211,50.0,PRWI,Yellow-billed Cuckoo,False,Unknown,2018,05:59:00,2018-07-05,Partly Cloudy,89102,False,False,PRWI-0475,YBCU,No effect on count,177831.0,False,Forest,Forest
Singing,Brian Swimelar,05:49:00,Hylocichla mustelina,24.3999996185303,1.25,1.0,2,PRWI,83.0999984741211,75.0,PRWI,Wood Thrush,True,Undetermined,2018,05:59:00,2018-07-05,Partly Cloudy,87156,True,True,PRWI-0475,WOTH,No effect on count,179777.0,False,Forest,Forest
Calling,Brian Swimelar,06:12:00,Baeolophus bicolor,24.3999996185303,3.75,1.0,2,PRWI,83.0999984741211,50.0,PRWI,Eastern Tufted Titmouse,False,Unknown,2018,06:22:00,2018-07-05,Fog,266957,False,False,PRWI-0505,ETTI,No effect on count,554138.0,False,Forest,Forest
Singing,Brian Swimelar,06:12:00,Contopus virens,24.3999996185303,1.25,1.0,2,PRWI,83.0999984741211,75.0,PRWI,Eastern Wood-Pewee,False,Undetermined,2018,06:22:00,2018-07-05,Fog,85846,True,True,PRWI-0505,EAWP,No effect on count,178359.0,False,Forest,Forest
Calling,Brian Swimelar,06:12:00,Picoides pubescens,24.3999996185303,1.25,1.0,2,PRWI,83.0999984741211,50.0,PRWI,Downy Woodpecker,False,Unknown,2018,06:22:00,2018-07-05,Fog,84936,True,True,PRWI-0505,DOWO,No effect on count,178259.0,False,Forest,Forest
Calling,Brian Swimelar,06:12:00,Corvus brachyrhynchos,24.3999996185303,3.75,1.0,2,PRWI,83.0999984741211,75.0,PRWI,American Crow,False,Unknown,2018,06:22:00,2018-07-05,Fog,87106,False,False,PRWI-0505,AMCR,No effect on count,179731.0,False,Forest,Forest
Singing,Brian Swimelar,06:12:00,Empidonax virescens,24.3999996185303,6.25,1.0,2,PRWI,83.0999984741211,50.0,PRWI,Acadian Flycatcher,False,Unknown,2018,06:22:00,2018-07-05,Fog,85824,False,True,PRWI-0505,ACFL,No effect on count,178339.0,False,Forest,Forest
Singing,Brian Swimelar,06:12:00,Hylocichla mustelina,24.3999996185303,1.25,1.0,2,PRWI,83.0999984741211,75.0,PRWI,Wood Thrush,True,Undetermined,2018,06:22:00,2018-07-05,Fog,87156,True,True,PRWI-0505,WOTH,No effect on count,179777.0,False,Forest,Forest
Singing,Brian Swimelar,06:12:00,Vireo flavifrons,24.3999996185303,1.25,1.0,2,PRWI,83.0999984741211,75.0,PRWI,Yellow-throated Vireo,False,Undetermined,2018,06:22:00,2018-07-05,Fog,93573,True,True,PRWI-0505,YTVI,No effect on count,179009.0,False,Forest,Forest
Singing,Brian Swimelar,06:12:00,Hylocichla mustelina,24.3999996185303,3.75,1.0,2,PRWI,83.0999984741211,50.0,PRWI,Wood Thrush,True,Undetermined,2018,06:22:00,2018-07-05,Fog,87156,True,True,PRWI-0505,WOTH,No effect on count,179777.0,False,Forest,Forest
Calling,Brian Swimelar,06:12:00,Melanerpes carolinus,24.3999996185303,3.75,1.0,2,PRWI,83.0999984741211,50.0,PRWI,Red-bellied Woodpecker,False,Unknown,2018,06:22:00,2018-07-05,Fog,84865,False,False,PRWI-0505,RBWO,No effect on count,178195.0,False,Forest,Forest
